Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
47,3,0,3,0,1,running euro round euro euro like euro euro brand euro new euro pussy euro thats euro euro euro get euro fucked
48,3,0,3,0,1,euro bitch euro even euro worst euro theyll euro send euro euro guy euro euro
49,3,1,2,0,1,euro hoe euro like euro nigga euro euro spend euro money euro euro talk euro euro
50,3,1,2,0,1,euro dont euro trust euro euro nigga euro euro euro bitch
51,3,0,3,0,1,euro nigga euro b euro cuffing euro hoe euro cause euro euro euro never euro euro bitch
52,3,0,3,0,1,euro dodge euro euro bullet euro da euro bitch euro euro cut euro euro pregnant euro euro bound euro euro euro thank euro god
53,3,0,3,0,1,young euro pill euro chamberlain euro euro bitch euro love euro euro music
54,3,0,2,1,1,teanna euro trump euro probably euro cleaner euro euro euro euro euro twitter euro hoe euro
55,3,0,3,0,1,gay euro nigga euro couldnt euro wait euro euro act euro like euro bitch euro tonight
56,3,0,3,0,1,euro going euro steal euro euro cat euro n euro replace euro euro euro euro pitbull retweet euro euro bitch euro euro euro euro
57,3,0,3,0,1,euro he euro gone euro always euro euro euro hoe
58,3,0,3,0,1,son euro euro euro bitch euro took euro euro tic euro tacs euro like euro euro movie
59,3,0,3,0,1,euro euro wanna euro euro euro get euro money euro euro fuck euro model euro bitch russell euro simmons
60,3,0,2,1,1,euro probably euro wouldnt euro mind euro school euro euro much euro euro euro didnt euro euro euro deal euro euro bitch euro as euro teacher euro retweet
61,3,0,3,0,1,euro euro fucking euro fag euro euro said
62,3,0,3,0,1,female euro think euro dating euro euro pussy euro euro cute euro euro euro euro euro stuff euro make euro euro euro pussy
63,3,0,0,3,2,"simplyaddictedtoguys playful expression, mimicking dog bark euro hot euro british slang young working-class person euro lad"
64,3,0,3,0,1,euro euro ever euro asked euro euro bitch euro euro euro bitch kanye euro voice euro yes
65,3,0,3,0,1,euro euro gone euro bring euro euro side euro bitch euro euro euro game euro euro euro know euro euro girlfriend euro friend euro euro swear
66,3,0,1,2,2,"playful expression, mimicking dog bark euro euro hot euro sol"
67,3,0,1,2,2,lemmie euro eat euro euro oreo euro euro euro euro dish euro one euro oreo euro laughing loud
68,3,0,3,0,1,bitch euro fuck euro maybe euro euro get euro better euro
69,3,1,2,0,1,fuck euro red euro malone euro man euro bitch euro as euro niggah euro could euro euro please euro use euro complete euro sentence
70,3,0,0,3,2,euro euro eggplant euro emoji euro doey euro euro say euro euro looked euro like euro scream euro laugh as
71,3,0,3,0,1,hennessey euro venom euro got thats euro one euro sexy euro bitch
72,3,0,3,0,1,euro seh euro euro pussy euro wetter euro euro euro shower euro curtainltlmao
73,3,0,3,0,1,euro every need euro euro see euro euro pic euro euro euro posted euro euro euro bitch euro euro said euro euro euro racist euro shit
74,3,1,2,0,1,euro fuck euro skateboarding euro euro euro euro wood euro pushing euro faggot euro man euro ball euro euro life
75,3,0,1,2,2,baby euro monkey euro bathtime euro euro euro soooo euro adorable
76,3,0,3,0,1,euro euro shit damn euro skippy euro laughing loud
77,3,1,2,0,1,euro ever euro kill euro euro ant euro euro euro sidewalk euro euro think euro damn euro euro euro euro nigga euro euro euro euro way euro euro get euro euro pussyno euro b euro must euro b euro gtchance
78,3,0,3,0,1,ring mvp bitch euro laughing loud
79,3,1,2,0,1,people euro talk euro bad euro euro euro ghettohood euro euro euro kid euro growing euro euro euro nigga euro euro funnnnnnn
80,9,0,7,2,1,euro fact euro euro tattoostattoo he euro euro pussy euro euro euro tattooing euro euro nipple
81,3,0,3,0,1,retweet bitch euro euro wanting euro euro act euro like euro nigga euro euro bad euro shit euro euro cuteeeee euro euro nigga euro act euro like euro bitch
82,3,0,3,0,1,"get euro worshiping euro bitch playful expression, mimicking dog bark"
83,3,1,2,0,1,wow euro retweet euro lost euro euro euro buttcheek euro piercings yeah euro shes euro euro hoe
84,3,0,3,0,1,ok euro si euro shed euro rather euro euro euro broke euro bitch euro shrug euro shell euro euro euro tell euro euro euro euro work euro euro
85,3,2,1,0,0,queer euro gaywad
87,3,0,3,0,1,faggot euro read euro euro tweet euro euro euro k euro euro wasnt euro even euro funny euro laughing loud
88,3,0,3,0,1,euro bitch euro euro euro ungrateful real lulwhore
89,3,0,3,0,1,euro euro kidnapped euro euro bitch
90,3,3,0,0,0,alsarabsss euro he euro euro beaner euro shake head euro euro euro tell euro he euro euro mexican
91,3,1,2,0,1,happy euro birthday euro nigs euro thanks euro
92,6,1,5,0,1,euro euro teacher euro tell euro euro euro euro euro homework euro bitch euro need euro euro go
93,3,1,2,0,1,euro nigga euro euro eating euro euro hoe euro laughing loud euro hell euro yea euro laughing loud euro john euro paul euro nigga euro said euro john euro paul
94,3,0,3,0,1,euro would euro euro lil euro ugly euro bald euro headed euro bitch euro euro euro euro stop euro making euro makeup euro euro weave
95,3,1,2,0,1,leaf euro better euro win euro euro damn euro game euro euro euro euro go euro riot euro euro shit euro better euro start euro looting euro euro nig
96,3,0,3,0,1,going euro back euro euro school euro suck euro euro dick euro euro euro hoe euro euro attend euro
97,3,0,3,0,1,euro euro way euro euro fuck euro euro bitch euro euro year euro old
98,3,0,3,0,1,euro come euro euro never euro bring euro euro food euro euro dont euro euro euro car euro retard
99,3,0,3,0,1,euro richnow euro doesnt euro show euro euro euro hella euro tinder euro hoe euro euro euro euro friend euro anymore euro chill euro euro brought euro like euro like prople
100,3,1,2,0,1,euro euro euro cowboy euro shutup euro pussy
101,3,0,3,0,1,lmaooooooooooo euro euro nigga ltbitch euro want euro like euro euro euro depressing euro shitfoh
102,3,0,3,0,1,girl euro euro know euro euro euro spitting euro euro g euro shit euro euro euro euro euro euro going euro lbvsbitch euro please
103,3,0,3,0,1,let euro euro make euro euro couple euro tweet euro euro cuzzo euro page euro euro euro wont euro get euro euro twitter euro jaillmao euro bitch euro dont euro trick euro euro
104,3,0,2,1,1,harlem euro shake euro euro euro euro excuse euro euro go euro full euro retard euro second
105,3,0,3,0,1,amen euro miley euro euro dont euro need euro euro act euro like euro euro hoe euro euro euro shes euro emotionally euro damaged euro fuck outta
106,3,0,3,0,1,euro one euro loyal euro female euro euro wayyyyy euro better euro euro euro hoe care
107,3,0,3,0,1,pussy euro licking euro pussy euro meow euro meow
108,3,0,3,0,1,check euro euro euro 12th euro man even euro euro euro euro faggot euro ny euro fan euro euro euro stand
109,3,0,3,0,1,euro happen euro euro euro vixen euro ent euro bitch euro euro got euro ran euro euro threw euro euro euro side euro like euro euro foothill euro bitch
110,3,0,3,0,1,euro euro bitch euro okay euro nude euro pat wow
111,3,3,0,0,0,youre euro fucking euro gay euro blacklisted euro hoe euro holding euro euro anyway
112,3,0,3,0,1,euro fuck euro euro wrong euro euro euro bitch euro nobody euro know
113,3,0,3,0,1,euro shut euro upp euro make euro euro bitch
114,3,1,2,0,1,euro hate euro euro euro pregnant euro type euro euro bitch
115,3,0,3,0,1,got euro bitch euro euro euro direct message euro euro euro dont euro ever euro readem euro euro euro euro euro top
116,3,0,0,3,2,baseball euro season euro euro euro win euro euro euro euro love euro started
117,3,0,3,0,1,little euro stupid euro euro bitch euro euro dont euro fuck euro euro yoooooouuuu
118,3,0,3,0,1,euro really euro asked euro euro euro dead euro as euro serious euro though euro euro euro could euro say euro euro bitch euro wheet euro laughing loud
119,3,0,0,3,2,euro euro early euro bird euro euro euro euro night euro owl euro euro euro wise euro euro euro worm
120,3,0,1,2,2,overdosing euro euro heavy euro drug euro doesnt euro sound euro bad euro tonight euro euro euro euro pussy euro shit euro every euro day
121,3,0,0,3,2,pit euro bull euro photographed euro euro lovely euro fairy euro tale euro creature euro euro fairy euro tale euro creature
122,3,0,3,0,1,aw euro fag euro dont euro tweet euro aw euro euro euro laughing loud
123,3,0,0,3,2,euro long euro euro euro lakers euro trash euro euro euro euro euro could euro careless euro euro thats euro real euro community college carbon copy hahaha
124,3,0,3,0,1,euro didnt euro say euro anything euro though euro kiss euro euro euro faggot
125,3,0,0,3,2,euro euro euro play euro soccer euro cheat euro euro girl euro euro wear euro khaki euro coloured euro cargo euro haircut yup
126,3,0,3,0,1,euro could euro go euro euro euro fat euro as euro bitch euro euro euro lap euro
127,3,0,3,0,1,missed euro call euro da euro euro po euro bitch euro twitter euro fixing (going to) euro euro screamn
128,6,0,6,0,1,euro side euro bitch euro gotta euro know euro euro rule euro euro euro shitanybody euro ask euro euro euro cousin euro euro jersey euro thinkin euro euro moving euro laughing motherfucking as
129,3,0,3,0,1,amo euro los euro pie fuck euro yeah
130,3,0,3,0,1,euro hoe euro euro thinking euro meat euro wont euro slap euro euro as ainna euro bruh
131,3,0,3,0,1,euro bitch euro wit euro euro edge euro euro euro euro euro talking
132,3,0,3,0,1,euro still euro going euro trick euro euro treating euro euro year euro euro nahhell euro yeah euro going euro euro da euro sweet euro tooth euro bandit euro steal euro bitch euro bag euro n euro shit
133,3,0,3,0,1,euro wanna euro euro sex euro euro euro mom euro fuck euro euro right euro euro euro pussy euro euro euro came euro euro damn euro euro got euro hacked euro like euro fuck
134,6,0,6,0,1,euro euro kiss euro euro euro euro eye euro open euro watch euro euro bitchlmfao
135,3,0,3,0,1,euro euro woulda euro coulda euro shoulda euro as euro hoe
136,3,0,3,0,1,happy euro bday euro bitch euro as euro nigga euro preciate euro euro bitch euro roll euro
137,3,0,3,0,1,used euro euro send euro euro bitch euro
138,6,0,6,0,1,ugly euro bitch euro euro like euro euro euro euro woman crush wednesday euro duh euro bitch euro euro euro nobody euro el
139,3,1,2,0,1,nigga euro euro know euro euro hacky euro sack euro hoe euro nah euro euro throw euro euro look euro pass euro laugh as
141,3,1,2,0,1,glad euro euro getting euro outta euro atlanta euro nothing euro euro euro bunch euro euro nigga euro euro euro outta euro jail euro euro dumb euro bitch euro euro mad euro kid euro fuckin euro em
142,3,0,1,2,2,euro isnt euro ghettoits euro smart euro euro euro care
143,3,0,2,1,1,euro would euro wife euro euro hoe euro euro cuz euro euro wouldnt euro care euro euro euro cheating euro euro euro euro euro force euro euro relationship euro euro euro first euro place
144,3,0,3,0,1,euro single euro isnt euro euro excuse euro euro euro euro hoe
145,3,1,2,0,1,white euro boy euro power euro bitch euro black euro power euro bitch
146,3,0,3,0,1,let euro get euro drunk euro get euro blowed euro spit euro shit euro spark euro blunts euro euro fuck euro hoe euro bro euro white euro dude euro euro euro chill
147,3,0,3,0,1,bitch euro euro euro euro around euro euro world euro euro back euro euro euro
148,3,0,3,0,1,euro euro dont euro get euro euro dick euro sucked euro euro euro party euro euro euro bad euro bitch euro euro real euro gone euro set euro euro
149,3,0,2,1,1,euro soooo euro cute euro euro euro probably euro euro hoe euro euro euro euro lot
150,3,0,3,0,1,euro every euro cartoon euro euro alway euro saving euro euro hoe euro laugh as laugh as euro damn euro captain euro saveahoe
151,3,0,1,2,2,euro want euro euro get euro euro nose euro euro euro bad euro bois euro hot euro sox euro euro leg
152,3,0,3,0,1,euro wish euro euro euro euro bitch euro like euro euro brother euro keezy ooooow euro euro bet euro euro
153,6,0,6,0,1,euro euro dressed euro euro euro euro cat euro euro halloween euro euro euro basic euro euro euro pussy
154,4,0,4,0,1,euro pornhub euro euro get euro euro gaming euro stream euro feature euro euro euro dumb euro bitch euro euro get fuck get euro euro euro katielt
155,3,0,3,0,1,stop euro euro scared euro euro choke euro euro euro sex euro euro bitch euro as euro nigga euro shell euro like euro euro say euro euro guy euro euro hit euro woman euro euro euro bed euro fuck outta
156,3,0,3,0,1,ha euro well euro guess euro euro make euro euro hoe euro loyal euro bro euro theyll euro never euro euro loyal euro euro euro euro hoe euro euro nig
157,6,0,6,0,1,oh euro man euro euro euro euro euro molly euro ho euro euro euro fuck euro euro seed euro
158,3,0,3,0,1,youre euro euro euro man euro euro euro refer euro euro every euro girl euro euro euro bitch
159,3,0,3,0,1,laugh fucking as euro euro cat euro started euro beating euro euro shit euro euro euro euro euro nigga euro finally euro got euro euro pussy euro euro nigga
160,3,0,1,2,2,peel euro euro peel euro euro bring euro euro back euro euro rewind euro back euro euro euro euro euro move euro shaq euro euro euro line euro ooooow euro euro fuck euro said euro euro trash
161,3,0,2,1,1,io euro io euro alu euro record euro ho euro vine euro sai euro pe euro hahahaha euro laughing loud euro anywaaaaaays euro haha
162,3,0,3,0,1,naw euro euro euro old euro tape euro new euro cover euro upcoming euro mixtape euro yeah euro euro waiting euro euro euro hoe euro mayne
163,3,0,3,0,1,ol euro dirty euro foot euro as euro bitch euro euro euro euro funny euro euro
164,3,0,3,0,1,thats euro euro euro get euro euro yellow euro flag euro euro euro amazing hell euro yeah euro niggy
165,3,0,3,0,1,dont euro got euro time euro euro bitch euro euro euro actin euro iffy
166,3,0,0,3,2,come euro euro stay euro alive euro knight euro nation euro euro euro still euro euro early euro bird euro special
167,3,0,2,1,1,euro hoe euro euro loyal euro euro shaking fucking head euro euro wonder euro euro nobody euro decent euro want euro
168,3,0,3,0,1,bruh euro euro stud euro keep euro thinking euro euro soft euro euro hell euro ask euro euro girl euro euro many euro time euro euro screamed euro euro euro euro bitch euro oh euro okay euro shut fuck euro bye euro hoe
169,3,0,3,0,1,dry euro pussy euro bitch euro always euro blame euro euro euro euro condom
170,3,0,3,0,1,shut euro euro bitch euro as euro
171,3,0,3,0,1,gucci euro mane euro euro jail euro euro dropping euro mixtapes euro every euro month euro euro euro hoe euro cant euro even euro text euro back
172,3,0,3,0,1,euro love euro euro hoe euro euro euro money euro wats euro wrong euro euro nigga
173,6,0,6,0,1,euro loyal euro bitch euro euro euro burbs euro without euro daddy euro issue euro euro like euro finding euro euro holographic euro mewtwo euro sounding euro like euro euro euro euro laughing loud
174,3,0,3,0,1,easy euro cum euro easy euro hoe euro thats euro euro fact
175,3,0,3,0,1,charlie euro sheen euro euro euro real major euro fucking euro respect euro euro charlie euro sheen
176,3,0,3,0,1,wish euro euro euro euro anyone else euro got euro euro euro hoe euro though
177,3,0,3,0,1,fuck euro twerking euro bitch euro euro euro cook
178,3,0,3,0,1,bitch euro fuck
179,3,1,2,0,1,shut euro euro zoe euro fight euro euro pussy euro euro zoe euro euro good euro man euro euro euro good euro maam euro move euro along euro
180,3,0,3,0,1,laugh as euro fucking euro snake euro bitch em
181,3,0,3,0,1,big euro booty euro hoe euro everywhere euro sheesh damn
182,3,0,0,3,2,stay euro tuned euro euro euro update euro euro euro report euro 1b euro euro week
183,3,0,0,3,2,euro play euro soccer euro cheat euro euro girl euro euro wear euro khaki euro coloured euro cargo euro haircut yes euro laugh fucking as
184,3,0,3,0,1,oregon euro choke euro every euro year euro get euro euro euro field euro trash euro as euro program euro roll field trash
185,3,0,3,0,1,definitely euro euro cowboy euro laughing loud euro retweet terrell euro owen euro euro euro best euro eagle euro euro cowboy euro ever euro dude euro cried euro like euro euro bitch euro euro tv euro euro romo
186,3,3,0,0,0,laughing fucking as euro euro hate euro black euro people euro euro euro there euro black euro people euro euro nigger
187,3,0,3,0,1,euro could euro euro euro euro euro euro bitch euro potent
188,3,0,1,2,2,euro pissed euro lad euro past euro euro euro would euro lick euro euro dirty euro sol euro euro euro slept
189,3,0,1,2,2,love euro frat euro boy euro w euro soft euro long euro sol
190,3,0,1,2,2,sexy euro lad euro euro hot euro sol euro euro arch
191,3,0,3,0,1,nah euro fam euro euro gotta euro cheat euro euro euro hoe euro depends euro euro euro female euro euro feel
192,3,0,0,3,2,euro got euro hick euro laughing loud
193,3,1,2,0,1,euro new euro twitter euro euro confusing euro euro shit euro euro euro euro go euro back euro euro south euro america euro bitch
194,3,0,3,0,1,toto euro mean euro as euro euro vaginai euro think euro pussy euro cause euro toto euro santi euro euro like euro nasty euro pussy
195,3,0,3,0,1,euro euro euro euro actually euro euro choose euro euro ugly euro bitch euro euro euro euro as euro must euro euro fat
196,3,0,3,0,1,bitch euro couldnt euro kill euro euro vibe euro euro euro tried dis euro euro euro love euro miley
197,3,0,3,0,1,euro tired euro euro bitch euro saying euro euro look euro mean nigga euro euro big euro fuck euro wear euro tight euro shirt euro euro grim euro everybody
198,6,0,0,6,2,bird euro euro grandkids euro may euro never euro see euro thanks euro euro climate euro change
199,3,0,3,0,1,stay euro beautiful euro euro bitch
200,3,0,3,0,1,r euro purple euro ceeeleeeman euro euro gurl euro euro euro playin euro euro euro stupid euro hoe track euro euro euro still euro shitted euro euro sum euro gurls
201,3,0,3,0,1,money euro getting euro taller euro euro bitch euro getting euro blurry
202,3,1,2,0,1,euro euro never euro seen euro euro bitch euro euro obsessed euro euro euro nigga euro euro obsessed euro euro mine
203,3,0,2,1,1,kobe euro stay euro talking euro trash euro euro let euro euro forget euro meant euro euro euro euro one euro shake head
204,3,2,1,0,0,euro least euro euro euro euro nigger laugh fucking as
205,3,0,3,0,1,people euro always euro asking euro euro euro euro mixed euro euro euro euro bad euro asian euro bitch euro laughing loud
206,3,2,1,0,0,ariza euro euro euro snake euro euro euro coward euro euro euro least euro euro isnt euro euro cripple euro like euro euro hero euro roach euro laughing as
207,3,0,1,2,2,foster euro home euro euro imaginary euro trash euro whoa euro chill euro show euro euro everything euro fuck
208,6,0,5,1,1,euro euro lowkey euro tired euro euro euro tired euro euro quiet euro euro go euro euro sleep euro hoe
209,3,0,3,0,1,stop euro bringing euro weird euro nigger euro euro euro mention
210,3,0,3,0,1,euro dont euro love euro euro hoe
211,3,0,3,0,1,euro euro girl euro cant euro euro homeboy euro euro euro ol euro weak euro bitch euro as euro nigga
212,3,0,3,0,1,euro think euro worst euro advice euro euro gave euro euro dont euro euro euro pussy euro euro speed euro euro laughing loud
213,3,0,3,0,1,quote euro euro tweet euro euro euro favorite euro animalpussy
214,3,0,3,0,1,euro hate euro euro stripper euro tell euro euro theyre euro dancer euro hoe euro ballet euro dancer euro dont euro pop euro euro pussy euro euro beethoven euro euro euro stripper
215,3,0,3,0,1,andrewbryant euro poff euro euro double euro vision euro beer poff double euro pussy shake head
216,3,0,3,0,1,euro bitch euro twerk euro euro euro computer euro euro euro euro damn
217,3,0,3,0,1,prince euro euro euro art nobody euro takin euro euro bitch
218,3,0,1,2,2,euro welfaregovernment euro aid euro euro claimed euro euro white euro people euro euro euro black euro slander euro euro trash euro
219,3,0,3,0,1,euro bitch euro dont euro care euro euro euro play euro euro role
220,6,0,6,0,1,euro took euro euro euro euro euro euro find euro euro euro euro euro hiding euro euro euro lime euro tree dis euro bitch euro euro da euro wrong euro tree euro bro
221,6,3,2,1,0,drake euro new euro shoe euro euro euro euro released euro euro nikejordan euro yes euro there euro glitter euro euro euro shoe dude euro euro fag
222,3,0,1,2,2,inna euro di euro ghetto euro euro alone euro laughing as
223,3,0,1,2,2,hoe euro austin euro teach euro u euro austini euro teach euro euro euro euro get euro curved euro thats euro euro euro know
224,3,1,2,0,1,bitch euro cant euro cook euro euro know euro euro euro suck euro dick euro euro euro one euro euro euro euro
225,3,0,3,0,1,fat euro hoe euro get euro chose euro laughing loud
226,3,0,3,0,1,well euro theyre euro hoesno euro one euro expects euro euro euro euro loyal
227,3,0,3,0,1,ol euro bitch euro as
228,3,1,2,0,1,bruh euro euro tired euro euro nigga euro retweetin euro miley euro cyrus euro naked euro euro bitch euro euro euro type euro euro bad euro lmaooo
229,3,0,3,0,1,euro euro tony euro romo euro euro euro mavs euro game euro dont euro mean euro euro still euro euro euro bitch euro laugh as euro fuk euro euro cowgirl euro laughing loud euro bitch euro fuck euro
230,3,0,3,0,1,holy euro shit euro freddie euro highmore euro euro euro charlie euro euro euro chocolate euro factory euro roll euro euro euro floor euro laughing
231,3,1,2,0,1,euro dont euro want euro euro euro sex euro euro euro girlfriend euro euro euro feel euro like euro euro using euro anonymous euro whata euro faggot
232,3,0,3,0,1,one euro euro euro follower euro euro somebody euro bitch euro euro euro dont
233,3,0,3,0,1,euro euro bitch euro always euro bitching euro clearly euro euro care euro euro euro euro annoying euro bitch
234,3,0,3,0,1,euro catfish euro hoe euro thinkin euro euro slick euro euro nigga euro catching euro
235,3,0,3,0,1,cant euro worry euro euro euro bitch euro euro euro worried euro euro
236,3,0,3,0,1,side euro hoe euro euro euro insecure euro nigga euro euro cant euro handle euro euro real euro one
237,3,0,3,0,1,retweet laugh as euro euro bitch euro come euro scooting euro euro euro tent euro like euro euro euro euro fuck euro euro shit euro
238,3,0,3,0,1,euro cousin euro said euro euro share euro hoe euro euro euro brother euro euro said euro sharing euro euro caring euro euro euro love euro euro brother
239,3,0,3,0,1,euro hungry euro euro ionn euro wanna euro spend euro euro money euro euro foodbroke euro hoe euro problem
240,6,0,6,0,1,dese euro hoe euro euro lyin euro euro euro euro u euro nigga
241,3,0,3,0,1,oh euro yeah euro fuck euro euro bitch
242,3,0,1,2,2,eli euro manning euro euro threw euro euro nflleading euro 27th euro interception euro euro euro season euro laugh as euro trash
243,3,0,1,2,2,usc euro senior euro rb euro anthony euro brown euro call euro head euro coach euro steve euro sarkisian euro euro racist euro euro quits euro team he euro euro bitch
244,3,0,3,0,1,guess euro euro euro also euro euro zero euro time euro euro euro mansplaining euro adios euro shut fuck euro pussy
245,3,0,1,2,2,chilling sexy euro british slang young working-class person euro lad
246,3,0,3,0,1,euro euro sharing euro euro bitch euro euro euro mine euro euro mine
247,3,0,3,0,1,money euro euro impress euro euro simple euro broke euro bitch
248,3,0,2,1,1,euro never euro euro anybodys euro bitch euro euro dont euro let euro people euro control euro euro change euro euro rigghhht
250,3,0,1,2,2,tuku euro ho euro know euro blah euro blah euro blah
251,3,0,1,2,2,euro euro mad euro cuh euro hahaha euro suure euro tuku euro ho euro ita
252,3,0,3,0,1,euro hoe euro euro crazy
253,3,0,3,0,1,euro euro ever euro gonna euro euro euro slice euro bitch euro kevin euro hart
254,3,0,3,0,1,one follower (on social media) euro euro fuckin euro fine euro though dam euro dont euro euro euro bitch
255,3,1,2,0,1,euro wonder euro euro euro girl euro euro gave euro head euro boy euro euro euro drink euro euro magaluf euro euro twitter euro euro probly euro sends euro nude euro euro fag
256,3,0,3,0,1,yeah euro bitch euro yeah euro bitch euro call euro euro maybe b euro steveo c euro later euro jesse euro pinkman
257,3,0,3,0,1,hickies euro euro euro euro thigh euro right euro euro euro pussy euro got go get euro euro euro right
258,3,0,3,0,1,would euro euro still euro love euro euro euro euro euro longer euro young euro euro beautiful euro euro ugly euro monkey euro as
259,3,1,2,0,1,euro come euro euro euro frontbitch euro euro euro coming
260,3,1,2,0,1,faggot euro bitch
261,3,0,3,0,1,yea euro euro euro euro ipad euro euro dont euro work euro euro friday euro let euro ball euro euro faggot euro euro euro work
262,3,0,1,2,2,euro british slang young working-class person euro lad euro would euro get euro
263,3,2,1,0,0,halloween euro euro yesterday euro stupid euro nigger
264,3,0,2,1,1,chrus euro still euro supahot euro though euro walk euro euro euro teacher euro euro test euro drop euro test euro euro euro bitch euro forehead
265,3,0,3,0,1,euro love euro eating euro pussy euro laughing loud euro euro never euro get euro full euro laughing loud euro euro euro eat euro euro shit euro forever euro laughing loud euro euro ever
266,3,0,3,0,1,euro slush euro hoe euro nasty euro anyway euro famthem euro hoe euro taste euro like euro med
267,3,0,2,1,1,euro slush euro hoe euro nasty euro anyway euro fam
268,3,1,2,0,1,bobby euro bitchby euro getting euro euro live euro euro fuck euro hell euro yea euro euro play euro euro hoe euro euro euro workout
269,3,0,3,0,1,euro bitch euro euro gucci euro mane euro retweet euro bitch euro euro stoner
270,3,0,3,0,1,euro euro ride euro euro bitch euro euro euro handle euro bar
271,3,0,3,0,1,euro euro euro euro euro hoe euro get euro euro euro euro traphoussseeeee
272,3,0,0,3,2,sad euro tv euro character euro death euro euro still euro bitter euro stark euro euro euro man
273,3,0,3,0,1,euro harbor euro bitch euro euro euro party euro bus euro hoe euro laughing loud euro
274,3,0,3,0,1,pussy euro love euro
275,3,0,3,0,1,ultraviolence euro video euro euro coming euro euro little euro bitch lana euro del euro rey bitchy euro promo
